runs,country,dayofyear,time,residual,subset
h056,NOR,334,2009-11-30 12:00:00,0.5770964313093937,sets with events
h145,NOR,334,2009-11-30 12:00:00,0.6632862906710222,sets with events
h052,NOR,334,2009-11-30 12:00:00,0.4630739024446967,sets with events
h150,NOR,334,2009-11-30 12:00:00,0.23322555312474288,sets with events
h157,NOR,334,2009-11-30 12:00:00,0.10006214327714584,sets with events
h144,NOR,334,2009-11-30 12:00:00,0.5255743994030875,sets with events
h061,NOR,334,2009-11-30 12:00:00,0.4823641816680178,sets with events
h118,NOR,334,2009-11-30 12:00:00,0.46393276687126606,sets with events
h147,NOR,334,2009-11-30 12:00:00,0.48244672224590346,sets with events
h010,NOR,334,2009-11-30 12:00:00,0.019494118448976024,sets with events
h154,NOR,334,2009-11-30 12:00:00,0.23881408148975022,sets with events
h032,NOR,334,2009-11-30 12:00:00,0.35602264088286756,sets with events
h069,NOR,334,2009-11-30 12:00:00,0.6039058686614218,sets with events
h098,NOR,334,2009-11-30 12:00:00,0.27600649335766286,sets with events
h153,NOR,334,2009-11-30 12:00:00,0.21224908112313437,sets with events
h020,NOR,334,2009-11-30 12:00:00,0.36128001133393645,sets with events
h033,NOR,334,2009-11-30 12:00:00,0.38441011329007935,sets with events
h068,NOR,334,2009-11-30 12:00:00,0.34593882490477007,sets with events
h045,NOR,334,2009-11-30 12:00:00,0.562030877571633,sets with events
h168,NOR,334,2009-11-30 12:00:00,0.4346256544009555,sets with events
h106,NOR,334,2009-11-30 12:00:00,0.08298145150603559,sets with events
h158,NOR,334,2009-11-30 12:00:00,0.5141977724050868,sets with events
h102,NOR,334,2009-11-30 12:00:00,0.16615985849007187,sets with events
h120,NOR,334,2009-11-30 12:00:00,-0.008845873759974213,sets with events
h167,NOR,334,2009-11-30 12:00:00,0.22236528145638423,sets with events
h140,NOR,334,2009-11-30 12:00:00,0.4215380835008685,sets with events
h085,NOR,334,2009-11-30 12:00:00,0.13246985735539282,sets with events
h141,NOR,334,2009-11-30 12:00:00,0.4582125164441896,sets with events
h053,NOR,334,2009-11-30 12:00:00,0.4272916952034408,sets with events
h143,NOR,334,2009-11-30 12:00:00,0.4928094704707967,sets with events
h090,NOR,334,2009-11-30 12:00:00,0.13317672040153306,sets with events
h142,NOR,334,2009-11-30 12:00:00,0.5900182953906914,sets with events
h095,NOR,334,2009-11-30 12:00:00,0.25757654352791387,sets with events
h087,NOR,334,2009-11-30 12:00:00,0.47710819850253855,sets with events
h015,NOR,334,2009-11-30 12:00:00,0.047751505939836694,sets with events
h156,NOR,334,2009-11-30 12:00:00,0.25171589160077973,sets with events
h149,NOR,334,2009-11-30 12:00:00,0.04108612265584718,sets with events
h129,NOR,334,2009-11-30 12:00:00,-0.08927909101428792,sets with events
h163,NOR,334,2009-11-30 12:00:00,0.16314371319047244,sets with events
h039,NOR,334,2009-11-30 12:00:00,0.051739409622172515,sets with events
h024,NOR,334,2009-11-30 12:00:00,0.010116736447819774,sets with events
h116,NOR,334,2009-11-30 12:00:00,-0.0392348432521258,sets with events
h013,NOR,334,2009-11-30 12:00:00,0.06500328987921423,sets with events
h119,NOR,334,2009-11-30 12:00:00,0.11284294122763458,sets with events
h100,NOR,334,2009-11-30 12:00:00,0.3117172104284523,sets with events
h067,NOR,334,2009-11-30 12:00:00,0.14948747498375942,sets with events
h063,NOR,334,2009-11-30 12:00:00,0.1552718772461378,sets with events
h128,NOR,334,2009-11-30 12:00:00,-0.007391726380301713,sets with events
h059,NOR,334,2009-11-30 12:00:00,0.42243821711577056,sets with events
h086,NOR,334,2009-11-30 12:00:00,0.10682272926761195,sets with events
h055,NOR,334,2009-11-30 12:00:00,0.2228800843125851,sets with events
h138,NOR,334,2009-11-30 12:00:00,0.25676568287801554,sets with events
h109,NOR,334,2009-11-30 12:00:00,0.0879024559969084,sets with events
h089,NOR,334,2009-11-30 12:00:00,0.22243986108418543,sets with events
h096,NOR,334,2009-11-30 12:00:00,0.22064564630975514,sets with events
h125,NOR,334,2009-11-30 12:00:00,-0.049564138412249055,sets with events
h064,NOR,334,2009-11-30 12:00:00,0.19381016543789897,sets with events
h092,NOR,334,2009-11-30 12:00:00,0.10922249947821022,sets with events
h103,NOR,334,2009-11-30 12:00:00,0.16711585185497577,sets with events
h084,NOR,334,2009-11-30 12:00:00,-0.2110473183106428,sets with events
h105,NOR,334,2009-11-30 12:00:00,0.043467597778459995,sets with events
h152,NOR,334,2009-11-30 12:00:00,0.32723826793838623,sets with events
h066,NOR,334,2009-11-30 12:00:00,-0.02683838018482632,sets with events
h021,NOR,334,2009-11-30 12:00:00,-0.19804885395330013,sets with events
h040,NOR,334,2009-11-30 12:00:00,0.10834886655365855,sets with events
h010,CHE,334,2009-11-30 12:00:00,-0.12514602939546973,all sets
h011,CHE,334,2009-11-30 12:00:00,0.002006623174515893,all sets
h012,CHE,334,2009-11-30 12:00:00,-0.13278180896548045,all sets
h013,CHE,334,2009-11-30 12:00:00,-0.07292095848700485,all sets
h014,CHE,334,2009-11-30 12:00:00,-0.07678086960027015,all sets
h015,CHE,334,2009-11-30 12:00:00,0.05975934235973289,all sets
h016,CHE,334,2009-11-30 12:00:00,0.08882987643213457,all sets
h017,CHE,334,2009-11-30 12:00:00,-0.012473338209024637,all sets
h018,CHE,334,2009-11-30 12:00:00,-0.15133396639085764,all sets
h019,CHE,334,2009-11-30 12:00:00,-0.1969915819222084,all sets
h020,CHE,334,2009-11-30 12:00:00,0.27570711768688044,all sets
h021,CHE,334,2009-11-30 12:00:00,0.013827138900511814,all sets
h022,CHE,334,2009-11-30 12:00:00,-0.33286283561793073,all sets
h023,CHE,334,2009-11-30 12:00:00,0.19579649873065064,all sets
h024,CHE,334,2009-11-30 12:00:00,-0.2298295471537594,all sets
h025,CHE,334,2009-11-30 12:00:00,0.06458944343381107,all sets
h026,CHE,334,2009-11-30 12:00:00,-0.16894937685402797,all sets
h027,CHE,334,2009-11-30 12:00:00,-0.07509912405158015,all sets
h028,CHE,334,2009-11-30 12:00:00,-0.24133662789930474,all sets
h029,CHE,334,2009-11-30 12:00:00,0.29680352915722624,all sets
h030,CHE,334,2009-11-30 12:00:00,-0.016707844721757577,all sets
h031,CHE,334,2009-11-30 12:00:00,-0.28434972484264126,all sets
h032,CHE,334,2009-11-30 12:00:00,0.2521037432451787,all sets
h033,CHE,334,2009-11-30 12:00:00,-0.30182611184127095,all sets
h034,CHE,334,2009-11-30 12:00:00,0.1953412826649675,all sets
h035,CHE,334,2009-11-30 12:00:00,0.08693495950941386,all sets
h036,CHE,334,2009-11-30 12:00:00,0.4476565910661922,all sets
h037,CHE,334,2009-11-30 12:00:00,-0.11436435139996576,all sets
h038,CHE,334,2009-11-30 12:00:00,-0.06351626516587904,all sets
h039,CHE,334,2009-11-30 12:00:00,-0.10202593857933318,all sets
h040,CHE,334,2009-11-30 12:00:00,-0.09702522588411372,all sets
h041,CHE,334,2009-11-30 12:00:00,0.02694018521541868,all sets
h042,CHE,334,2009-11-30 12:00:00,0.030967711577463572,all sets
h043,CHE,334,2009-11-30 12:00:00,0.040440071450295795,all sets
h044,CHE,334,2009-11-30 12:00:00,-0.0660620342156684,all sets
h045,CHE,334,2009-11-30 12:00:00,-0.14603152003452355,all sets
h046,CHE,334,2009-11-30 12:00:00,-0.48100487893248056,all sets
h047,CHE,334,2009-11-30 12:00:00,-0.011782603964477951,all sets
h048,CHE,334,2009-11-30 12:00:00,-0.05336003858695423,all sets
h049,CHE,334,2009-11-30 12:00:00,-0.21046383769312896,all sets
h050,CHE,334,2009-11-30 12:00:00,-0.025704991491490498,all sets
h051,CHE,334,2009-11-30 12:00:00,0.3446244947153075,all sets
h052,CHE,334,2009-11-30 12:00:00,0.09671949460212102,all sets
h053,CHE,334,2009-11-30 12:00:00,0.178347693515055,all sets
h054,CHE,334,2009-11-30 12:00:00,-0.05817502046513583,all sets
h055,CHE,334,2009-11-30 12:00:00,0.1310579462487154,all sets
h056,CHE,334,2009-11-30 12:00:00,-0.023968443035282918,all sets
h057,CHE,334,2009-11-30 12:00:00,0.03221568651026572,all sets
h058,CHE,334,2009-11-30 12:00:00,0.01012679378339728,all sets
h059,CHE,334,2009-11-30 12:00:00,0.0644346332361302,all sets
h060,CHE,334,2009-11-30 12:00:00,-0.19239758949461555,all sets
h061,CHE,334,2009-11-30 12:00:00,0.364705065778641,all sets
h062,CHE,334,2009-11-30 12:00:00,0.03424950997954191,all sets
h063,CHE,334,2009-11-30 12:00:00,0.05271929268484038,all sets
h064,CHE,334,2009-11-30 12:00:00,-0.0017064598782014142,all sets
h065,CHE,334,2009-11-30 12:00:00,0.09885486949207804,all sets
h066,CHE,334,2009-11-30 12:00:00,0.12857335867986092,all sets
h067,CHE,334,2009-11-30 12:00:00,0.20262395575835915,all sets
h068,CHE,334,2009-11-30 12:00:00,-0.23798375415174988,all sets
h069,CHE,334,2009-11-30 12:00:00,-0.07681670645496444,all sets
h070,CHE,334,2009-11-30 12:00:00,-0.001400443345682882,all sets
h071,CHE,334,2009-11-30 12:00:00,-0.047972258960519945,all sets
h072,CHE,334,2009-11-30 12:00:00,0.07799027261771649,all sets
h073,CHE,334,2009-11-30 12:00:00,-0.10513612945213982,all sets
h074,CHE,334,2009-11-30 12:00:00,-0.05577159343957023,all sets
h075,CHE,334,2009-11-30 12:00:00,-0.12976419640883333,all sets
h076,CHE,334,2009-11-30 12:00:00,-0.12234801452682277,all sets
h077,CHE,334,2009-11-30 12:00:00,0.16025646309501362,all sets
h078,CHE,334,2009-11-30 12:00:00,0.2586904249482745,all sets
h079,CHE,334,2009-11-30 12:00:00,0.12418225672560625,all sets
h080,CHE,334,2009-11-30 12:00:00,0.1299813272636802,all sets
h081,CHE,334,2009-11-30 12:00:00,0.1796654634161264,all sets
h082,CHE,334,2009-11-30 12:00:00,0.1275520101634339,all sets
h083,CHE,334,2009-11-30 12:00:00,0.2550333030873708,all sets
h084,CHE,334,2009-11-30 12:00:00,0.0499827385845821,all sets
h085,CHE,334,2009-11-30 12:00:00,0.31789713197791986,all sets
h086,CHE,334,2009-11-30 12:00:00,0.16474984816216726,all sets
h087,CHE,334,2009-11-30 12:00:00,-0.28995311150540015,all sets
h088,CHE,334,2009-11-30 12:00:00,0.13044812932838223,all sets
h089,CHE,334,2009-11-30 12:00:00,-0.019065426883511087,all sets
h090,CHE,334,2009-11-30 12:00:00,0.13496936965796844,all sets
h091,CHE,334,2009-11-30 12:00:00,-0.013283184268491373,all sets
h092,CHE,334,2009-11-30 12:00:00,0.09795683389226689,all sets
h093,CHE,334,2009-11-30 12:00:00,0.045670896408310103,all sets
h094,CHE,334,2009-11-30 12:00:00,-0.10188945965740138,all sets
h095,CHE,334,2009-11-30 12:00:00,-0.07569492834333301,all sets
h096,CHE,334,2009-11-30 12:00:00,0.31416123074686525,all sets
h097,CHE,334,2009-11-30 12:00:00,0.1671762954811198,all sets
h098,CHE,334,2009-11-30 12:00:00,0.09423024379017211,all sets
h099,CHE,334,2009-11-30 12:00:00,0.10636051401471906,all sets
h100,CHE,334,2009-11-30 12:00:00,0.028004687166884822,all sets
h101,CHE,334,2009-11-30 12:00:00,0.11474332801271901,all sets
h102,CHE,334,2009-11-30 12:00:00,0.21480685435349042,all sets
h103,CHE,334,2009-11-30 12:00:00,0.12049392590609455,all sets
h104,CHE,334,2009-11-30 12:00:00,-0.21227167713482822,all sets
h105,CHE,334,2009-11-30 12:00:00,-0.17995136040060403,all sets
h106,CHE,334,2009-11-30 12:00:00,0.03507993138951886,all sets
h107,CHE,334,2009-11-30 12:00:00,0.3728108471114005,all sets
h108,CHE,334,2009-11-30 12:00:00,0.05870535612552815,all sets
h109,CHE,334,2009-11-30 12:00:00,-0.08188837858275382,all sets
h110,CHE,334,2009-11-30 12:00:00,-0.09233481212244113,all sets
h111,CHE,334,2009-11-30 12:00:00,-0.03182150704582147,all sets
h112,CHE,334,2009-11-30 12:00:00,-0.24221067622933334,all sets
h113,CHE,334,2009-11-30 12:00:00,0.09412167158573985,all sets
h114,CHE,334,2009-11-30 12:00:00,-0.057859419576547395,all sets
h115,CHE,334,2009-11-30 12:00:00,-0.2848135170962264,all sets
h116,CHE,334,2009-11-30 12:00:00,-0.15939448036578838,all sets
h117,CHE,334,2009-11-30 12:00:00,-0.1826427938811798,all sets
h118,CHE,334,2009-11-30 12:00:00,-0.07463298029910188,all sets
h119,CHE,334,2009-11-30 12:00:00,-0.14376571323080803,all sets
h120,CHE,334,2009-11-30 12:00:00,-0.2396498708622675,all sets
h121,CHE,334,2009-11-30 12:00:00,0.23773062555901986,all sets
h122,CHE,334,2009-11-30 12:00:00,-0.15898106880107452,all sets
h123,CHE,334,2009-11-30 12:00:00,0.03976814310205786,all sets
h124,CHE,334,2009-11-30 12:00:00,0.22694675147332197,all sets
h125,CHE,334,2009-11-30 12:00:00,-0.046912495603842835,all sets
h126,CHE,334,2009-11-30 12:00:00,0.025785568165240535,all sets
h127,CHE,334,2009-11-30 12:00:00,-0.08398956082533185,all sets
h128,CHE,334,2009-11-30 12:00:00,-0.25668034689531766,all sets
h129,CHE,334,2009-11-30 12:00:00,0.11676721674270113,all sets
h130,CHE,334,2009-11-30 12:00:00,0.04299534001284303,all sets
h131,CHE,334,2009-11-30 12:00:00,-0.1114076220229732,all sets
h132,CHE,334,2009-11-30 12:00:00,0.20482191144967143,all sets
h133,CHE,334,2009-11-30 12:00:00,-0.059757259710193585,all sets
h134,CHE,334,2009-11-30 12:00:00,0.15081617803679334,all sets
h135,CHE,334,2009-11-30 12:00:00,0.18912172320838935,all sets
h136,CHE,334,2009-11-30 12:00:00,0.2709608616581351,all sets
h137,CHE,334,2009-11-30 12:00:00,-0.05100045403660326,all sets
h138,CHE,334,2009-11-30 12:00:00,-0.11709711410109101,all sets
h139,CHE,334,2009-11-30 12:00:00,-0.19657210225042768,all sets
h140,CHE,334,2009-11-30 12:00:00,-0.12457920755365777,all sets
h141,CHE,334,2009-11-30 12:00:00,0.2246879648383764,all sets
h142,CHE,334,2009-11-30 12:00:00,0.14940318274287367,all sets
h143,CHE,334,2009-11-30 12:00:00,-0.06542695266500895,all sets
h144,CHE,334,2009-11-30 12:00:00,0.3188735132489315,all sets
h145,CHE,334,2009-11-30 12:00:00,-0.0044265681404698385,all sets
h146,CHE,334,2009-11-30 12:00:00,0.2368009580649825,all sets
h147,CHE,334,2009-11-30 12:00:00,-0.10898627287401169,all sets
h148,CHE,334,2009-11-30 12:00:00,-0.09085925016823287,all sets
h149,CHE,334,2009-11-30 12:00:00,-0.3024180146233828,all sets
h150,CHE,334,2009-11-30 12:00:00,-0.21887344610155204,all sets
h151,CHE,334,2009-11-30 12:00:00,-0.004549596642159179,all sets
h152,CHE,334,2009-11-30 12:00:00,0.11996095293440247,all sets
h153,CHE,334,2009-11-30 12:00:00,-0.0767052488205626,all sets
h154,CHE,334,2009-11-30 12:00:00,-0.17830134507658574,all sets
h155,CHE,334,2009-11-30 12:00:00,-0.06297527375287522,all sets
h156,CHE,334,2009-11-30 12:00:00,-0.24179624449091489,all sets
h157,CHE,334,2009-11-30 12:00:00,0.26418503188506565,all sets
h158,CHE,334,2009-11-30 12:00:00,-0.30085284108514054,all sets
h159,CHE,334,2009-11-30 12:00:00,-0.12904471282184996,all sets
h160,CHE,334,2009-11-30 12:00:00,-0.05330823783575713,all sets
h161,CHE,334,2009-11-30 12:00:00,0.19373198243216383,all sets
h162,CHE,334,2009-11-30 12:00:00,-0.08094777575464344,all sets
h163,CHE,334,2009-11-30 12:00:00,-0.12537539312137963,all sets
h164,CHE,334,2009-11-30 12:00:00,-0.10394825690910843,all sets
h165,CHE,334,2009-11-30 12:00:00,0.09327001373813967,all sets
h166,CHE,334,2009-11-30 12:00:00,0.013047950143886405,all sets
h167,CHE,334,2009-11-30 12:00:00,0.058113024753778345,all sets
h168,CHE,334,2009-11-30 12:00:00,-0.016533107748457856,all sets
h169,CHE,334,2009-11-30 12:00:00,-0.2708660493599876,all sets
h120,CHE,334,2009-11-30 12:00:00,-0.2396498708622675,sets with events
h088,CHE,334,2009-11-30 12:00:00,0.13044812932838223,sets with events
h157,CHE,334,2009-11-30 12:00:00,0.26418503188506565,sets with events
h132,CHE,334,2009-11-30 12:00:00,0.20482191144967143,sets with events
h036,CHE,334,2009-11-30 12:00:00,0.4476565910661922,sets with events
h121,CHE,334,2009-11-30 12:00:00,0.23773062555901986,sets with events
h096,CHE,334,2009-11-30 12:00:00,0.31416123074686525,sets with events
h083,CHE,334,2009-11-30 12:00:00,0.2550333030873708,sets with events
h142,CHE,334,2009-11-30 12:00:00,0.14940318274287367,sets with events
h144,CHE,334,2009-11-30 12:00:00,0.3188735132489315,sets with events
h078,CHE,334,2009-11-30 12:00:00,0.2586904249482745,sets with events
h113,CHE,334,2009-11-30 12:00:00,0.09412167158573985,sets with events
h023,CHE,334,2009-11-30 12:00:00,0.19579649873065064,sets with events
h107,CHE,334,2009-11-30 12:00:00,0.3728108471114005,sets with events
h051,CHE,334,2009-11-30 12:00:00,0.3446244947153075,sets with events
h101,CHE,334,2009-11-30 12:00:00,0.11474332801271901,sets with events
h034,CHE,334,2009-11-30 12:00:00,0.1953412826649675,sets with events
h146,CHE,334,2009-11-30 12:00:00,0.2368009580649825,sets with events
h156,CHE,334,2009-11-30 12:00:00,-0.24179624449091489,sets with events
h053,CHE,334,2009-11-30 12:00:00,0.178347693515055,sets with events
h090,CHE,334,2009-11-30 12:00:00,0.13496936965796844,sets with events
h042,CHE,334,2009-11-30 12:00:00,0.030967711577463572,sets with events
h102,CHE,334,2009-11-30 12:00:00,0.21480685435349042,sets with events
h020,CHE,334,2009-11-30 12:00:00,0.27570711768688044,sets with events
h103,CHE,334,2009-11-30 12:00:00,0.12049392590609455,sets with events
h166,CHE,334,2009-11-30 12:00:00,0.013047950143886405,sets with events
h086,CHE,334,2009-11-30 12:00:00,0.16474984816216726,sets with events
h119,CHE,334,2009-11-30 12:00:00,-0.14376571323080803,sets with events
h135,CHE,334,2009-11-30 12:00:00,0.18912172320838935,sets with events
h098,CHE,334,2009-11-30 12:00:00,0.09423024379017211,sets with events
h011,CHE,334,2009-11-30 12:00:00,0.002006623174515893,sets with events
h131,CHE,334,2009-11-30 12:00:00,-0.1114076220229732,sets with events
h065,CHE,334,2009-11-30 12:00:00,0.09885486949207804,sets with events
h035,CHE,334,2009-11-30 12:00:00,0.08693495950941386,sets with events
h024,CHE,334,2009-11-30 12:00:00,-0.2298295471537594,sets with events
h100,CHE,334,2009-11-30 12:00:00,0.028004687166884822,sets with events
h064,CHE,334,2009-11-30 12:00:00,-0.0017064598782014142,sets with events
h076,CHE,334,2009-11-30 12:00:00,-0.12234801452682277,sets with events
h014,CHE,334,2009-11-30 12:00:00,-0.07678086960027015,sets with events
h141,CHE,334,2009-11-30 12:00:00,0.2246879648383764,sets with events
h015,CHE,334,2009-11-30 12:00:00,0.05975934235973289,sets with events
h066,CHE,334,2009-11-30 12:00:00,0.12857335867986092,sets with events
h136,CHE,334,2009-11-30 12:00:00,0.2709608616581351,sets with events
h079,CHE,334,2009-11-30 12:00:00,0.12418225672560625,sets with events
h063,CHE,334,2009-11-30 12:00:00,0.05271929268484038,sets with events
h043,CHE,334,2009-11-30 12:00:00,0.040440071450295795,sets with events
h032,CHE,334,2009-11-30 12:00:00,0.2521037432451787,sets with events
h099,CHE,334,2009-11-30 12:00:00,0.10636051401471906,sets with events
h134,CHE,334,2009-11-30 12:00:00,0.15081617803679334,sets with events
h081,CHE,334,2009-11-30 12:00:00,0.1796654634161264,sets with events
h127,CHE,334,2009-11-30 12:00:00,-0.08398956082533185,sets with events
h027,CHE,334,2009-11-30 12:00:00,-0.07509912405158015,sets with events
h108,CHE,334,2009-11-30 12:00:00,0.05870535612552815,sets with events
h161,CHE,334,2009-11-30 12:00:00,0.19373198243216383,sets with events
h067,CHE,334,2009-11-30 12:00:00,0.20262395575835915,sets with events
h012,CHE,334,2009-11-30 12:00:00,-0.13278180896548045,sets with events
h058,CHE,334,2009-11-30 12:00:00,0.01012679378339728,sets with events
h041,CHE,334,2009-11-30 12:00:00,0.02694018521541868,sets with events
h061,CHE,334,2009-11-30 12:00:00,0.364705065778641,sets with events
h052,CHE,334,2009-11-30 12:00:00,0.09671949460212102,sets with events
h072,CHE,334,2009-11-30 12:00:00,0.07799027261771649,sets with events
h068,CHE,334,2009-11-30 12:00:00,-0.23798375415174988,sets with events
h092,CHE,334,2009-11-30 12:00:00,0.09795683389226689,sets with events
h097,CHE,334,2009-11-30 12:00:00,0.1671762954811198,sets with events
h082,CHE,334,2009-11-30 12:00:00,0.1275520101634339,sets with events
h151,CHE,334,2009-11-30 12:00:00,-0.004549596642159179,sets with events
h055,CHE,334,2009-11-30 12:00:00,0.1310579462487154,sets with events
h057,CHE,334,2009-11-30 12:00:00,0.03221568651026572,sets with events
h124,CHE,334,2009-11-30 12:00:00,0.22694675147332197,sets with events
h077,CHE,334,2009-11-30 12:00:00,0.16025646309501362,sets with events
h130,CHE,334,2009-11-30 12:00:00,0.04299534001284303,sets with events
h129,CHE,334,2009-11-30 12:00:00,0.11676721674270113,sets with events
h085,CHE,334,2009-11-30 12:00:00,0.31789713197791986,sets with events
h080,CHE,334,2009-11-30 12:00:00,0.1299813272636802,sets with events
h145,CHE,334,2009-11-30 12:00:00,-0.0044265681404698385,sets with events
h059,CHE,334,2009-11-30 12:00:00,0.0644346332361302,sets with events
h111,CHE,334,2009-11-30 12:00:00,-0.03182150704582147,sets with events
h168,CHE,334,2009-11-30 12:00:00,-0.016533107748457856,sets with events
h044,CHE,334,2009-11-30 12:00:00,-0.0660620342156684,sets with events
h106,CHE,334,2009-11-30 12:00:00,0.03507993138951886,sets with events
h010,CHE,334,2009-11-30 12:00:00,-0.12514602939546973,sets with events
h123,CHE,334,2009-11-30 12:00:00,0.03976814310205786,sets with events
h010,FRA,334,2009-11-30 12:00:00,-0.14793459390641908,all sets
h011,FRA,334,2009-11-30 12:00:00,0.013812137811764233,all sets
h012,FRA,334,2009-11-30 12:00:00,-0.14165459550394713,all sets
h013,FRA,334,2009-11-30 12:00:00,-0.10020030981033953,all sets
h014,FRA,334,2009-11-30 12:00:00,-0.0546149995072481,all sets
h015,FRA,334,2009-11-30 12:00:00,-0.0640096471832558,all sets
h016,FRA,334,2009-11-30 12:00:00,-0.07260177599899932,all sets
h017,FRA,334,2009-11-30 12:00:00,-0.03561671215119254,all sets
h018,FRA,334,2009-11-30 12:00:00,-0.10167741301603758,all sets
h019,FRA,334,2009-11-30 12:00:00,-0.17693565089763474,all sets
h020,FRA,334,2009-11-30 12:00:00,0.13305595844635995,all sets
h021,FRA,334,2009-11-30 12:00:00,-0.030584087093401754,all sets
h022,FRA,334,2009-11-30 12:00:00,0.029183565795619218,all sets
h023,FRA,334,2009-11-30 12:00:00,0.048356228040010024,all sets
h024,FRA,334,2009-11-30 12:00:00,0.0168784020127782,all sets
h025,FRA,334,2009-11-30 12:00:00,0.16558157668103876,all sets
h026,FRA,334,2009-11-30 12:00:00,-0.11725934593019308,all sets
h027,FRA,334,2009-11-30 12:00:00,-0.017899822400994112,all sets
h028,FRA,334,2009-11-30 12:00:00,-0.13974425721638403,all sets
h029,FRA,334,2009-11-30 12:00:00,0.022115769701008373,all sets
h030,FRA,334,2009-11-30 12:00:00,-0.005082603592637723,all sets
h031,FRA,334,2009-11-30 12:00:00,-0.11282113129548234,all sets
h032,FRA,334,2009-11-30 12:00:00,0.016603147181436198,all sets
h033,FRA,334,2009-11-30 12:00:00,-0.05993043834818946,all sets
h034,FRA,334,2009-11-30 12:00:00,0.0036870428716757426,all sets
h035,FRA,334,2009-11-30 12:00:00,0.023213153426834443,all sets
h036,FRA,334,2009-11-30 12:00:00,0.085159435713373,all sets
h037,FRA,334,2009-11-30 12:00:00,-0.062418354019134044,all sets
h038,FRA,334,2009-11-30 12:00:00,-0.07401244156123418,all sets
h039,FRA,334,2009-11-30 12:00:00,-0.014750666985202804,all sets
h040,FRA,334,2009-11-30 12:00:00,-0.05161457555227361,all sets
h041,FRA,334,2009-11-30 12:00:00,0.07746448992605096,all sets
h042,FRA,334,2009-11-30 12:00:00,0.07906806845722872,all sets
h043,FRA,334,2009-11-30 12:00:00,0.042981064968828475,all sets
h044,FRA,334,2009-11-30 12:00:00,-0.025617015010236787,all sets
h045,FRA,334,2009-11-30 12:00:00,0.028629784760048058,all sets
h046,FRA,334,2009-11-30 12:00:00,-0.0118794941963483,all sets
h047,FRA,334,2009-11-30 12:00:00,0.014402152614829002,all sets
h048,FRA,334,2009-11-30 12:00:00,-0.005169202173774041,all sets
h049,FRA,334,2009-11-30 12:00:00,-0.1505636074557152,all sets
h050,FRA,334,2009-11-30 12:00:00,0.0454937950472425,all sets
h051,FRA,334,2009-11-30 12:00:00,0.04850631020385047,all sets
h052,FRA,334,2009-11-30 12:00:00,0.11974490808524965,all sets
h053,FRA,334,2009-11-30 12:00:00,0.04175134479257877,all sets
h054,FRA,334,2009-11-30 12:00:00,0.15153099745548412,all sets
h055,FRA,334,2009-11-30 12:00:00,0.18597270123448426,all sets
h056,FRA,334,2009-11-30 12:00:00,0.12844268610288703,all sets
h057,FRA,334,2009-11-30 12:00:00,0.11835981124624852,all sets
h058,FRA,334,2009-11-30 12:00:00,0.09241674030949583,all sets
h059,FRA,334,2009-11-30 12:00:00,0.08732965405516668,all sets
h060,FRA,334,2009-11-30 12:00:00,0.0022459887221651853,all sets
h061,FRA,334,2009-11-30 12:00:00,0.03652152108673565,all sets
h062,FRA,334,2009-11-30 12:00:00,0.010875129640505698,all sets
h063,FRA,334,2009-11-30 12:00:00,0.07461167614848933,all sets
h064,FRA,334,2009-11-30 12:00:00,0.03751309982888569,all sets
h065,FRA,334,2009-11-30 12:00:00,0.04511770964432139,all sets
h066,FRA,334,2009-11-30 12:00:00,0.013111011668382336,all sets
h067,FRA,334,2009-11-30 12:00:00,0.08860287393187424,all sets
h068,FRA,334,2009-11-30 12:00:00,0.019936273334211187,all sets
h069,FRA,334,2009-11-30 12:00:00,0.024952019679013587,all sets
h070,FRA,334,2009-11-30 12:00:00,-0.06752831639378373,all sets
h071,FRA,334,2009-11-30 12:00:00,-0.06523824798371736,all sets
h072,FRA,334,2009-11-30 12:00:00,0.011379845003413635,all sets
h073,FRA,334,2009-11-30 12:00:00,-0.09342418844402063,all sets
h074,FRA,334,2009-11-30 12:00:00,-0.0956666823939795,all sets
h075,FRA,334,2009-11-30 12:00:00,-0.2000754544496352,all sets
h076,FRA,334,2009-11-30 12:00:00,-0.06736649420926627,all sets
h077,FRA,334,2009-11-30 12:00:00,0.07945166190988176,all sets
h078,FRA,334,2009-11-30 12:00:00,-0.034721450799823556,all sets
h079,FRA,334,2009-11-30 12:00:00,-0.015427383063963096,all sets
h080,FRA,334,2009-11-30 12:00:00,-0.032468170886210374,all sets
h081,FRA,334,2009-11-30 12:00:00,0.030995246896405,all sets
h082,FRA,334,2009-11-30 12:00:00,-0.03141106381676534,all sets
h083,FRA,334,2009-11-30 12:00:00,-0.004320284300285943,all sets
h084,FRA,334,2009-11-30 12:00:00,-0.0893583532047673,all sets
h085,FRA,334,2009-11-30 12:00:00,0.02485401495505247,all sets
h086,FRA,334,2009-11-30 12:00:00,-0.013670583119770654,all sets
h087,FRA,334,2009-11-30 12:00:00,-0.05331248112670503,all sets
h088,FRA,334,2009-11-30 12:00:00,-0.07105337400374208,all sets
h089,FRA,334,2009-11-30 12:00:00,0.010234366615395615,all sets
h090,FRA,334,2009-11-30 12:00:00,0.1906538104822589,all sets
h091,FRA,334,2009-11-30 12:00:00,0.11919165459979673,all sets
h092,FRA,334,2009-11-30 12:00:00,-0.054801568943132456,all sets
